year,month,day,status,muhurat,nakshatra,tithi
1923,February,18,Auspicious Marriage Muhurat is Available,,,
1923,February,19,Auspicious Marriage Muhurat is Available,,,
1923,February,20,Auspicious Marriage Muhurat is Available,,,
1923,February,25,Auspicious Marriage Muhurat is Available,,,
1923,March,2,Auspicious Marriage Muhurat is Available,,,
1923,March,3,Auspicious Marriage Muhurat is Available,,,
1923,March,6,Auspicious Marriage Muhurat is Available,,,
1923,March,7,Auspicious Marriage Muhurat is Available,,,
1923,March,8,Auspicious Marriage Muhurat is Available,,,
1923,March,10,Auspicious Marriage Muhurat is Available,,,
1923,March,12,Auspicious Marriage Muhurat is Available,,,
1923,April,14,Auspicious Marriage Muhurat is Available,,,
1923,April,19,Auspicious Marriage Muhurat is Available,,,
1923,April,20,Auspicious Marriage Muhurat is Available,,,
1923,April,21,Auspicious Marriage Muhurat is Available,,,
1923,April,25,Auspicious Marriage Muhurat is Available,,,
1923,April,26,Auspicious Marriage Muhurat is Available,,,
1923,April,28,Auspicious Marriage Muhurat is Available,,,
1923,April,29,Auspicious Marriage Muhurat is Available,,,
1923,April,30,Auspicious Marriage Muhurat is Available,,,
1923,May,2,Auspicious Marriage Muhurat is Available,,,
1923,May,4,Auspicious Marriage Muhurat is Available,,,
1923,May,5,Auspicious Marriage Muhurat is Available,,,
1923,May,6,Auspicious Marriage Muhurat is Available,,,
1923,May,12,Auspicious Marriage Muhurat is Available,,,
1923,May,13,Auspicious Marriage Muhurat is Available,,,
1923,June,21,Auspicious Marriage Muhurat is Available,,,
